LOT	PART	PRIOR	PIECES	START	CURSTEP	DUE	ORDER	HOTLOT	TRACE
Init_Lot_4_165	part_4	10	25	01/01/18 00:00:00	8	01/30/18 23:32:19	O_Init_WIP		
Init_Lot_4_166	part_4	10	25	01/01/18 00:00:00	8	01/31/18 03:50:47	O_Init_WIP		
Init_Lot_4_167	part_4	10	25	01/01/18 00:00:00	8	01/31/18 08:09:15	O_Init_WIP		
Init_Lot_4_168	part_4	10	25	01/01/18 00:00:00	8	01/31/18 12:27:42	O_Init_WIP		
Init_Lot_4_169	part_4	10	25	01/01/18 00:00:00	4	01/31/18 16:46:10	O_Init_WIP		
Init_Lot_4_170	part_4	10	25	01/01/18 00:00:00	4	01/31/18 21:04:37	O_Init_WIP		
Init_Lot_4_171	part_4	10	25	01/01/18 00:00:00	4	02/01/18 01:23:05	O_Init_WIP		
Init_Lot_4_172	part_4	10	25	01/01/18 00:00:00	4	02/01/18 05:41:33	O_Init_WIP		
Init_Lot_4_173	part_4	10	25	01/01/18 00:00:00	1	02/01/18 10:00:00	O_Init_WIP		
Init_Lot_4_174	part_4	10	25	01/01/18 00:00:00	1	02/01/18 14:18:28	O_Init_WIP		
Init_Lot_4_175	part_4	10	25	01/01/18 00:00:00	1	02/01/18 18:36:55	O_Init_WIP		
Init_Lot_4_176	part_4	10	25	01/01/18 00:00:00	1	02/01/18 22:55:23	O_Init_WIP		
Init_Lot_5_1	part_5	10	25	01/01/18 00:00:00	235	01/01/18 17:30:42	O_Init_WIP		
Init_Lot_5_2	part_5	10	25	01/01/18 00:00:00	235	01/01/18 21:49:10	O_Init_WIP		
Init_Lot_5_3	part_5	10	25	01/01/18 00:00:00	230	01/02/18 10:44:33	O_Init_WIP		
Init_Lot_5_4	part_5	10	25	01/01/18 00:00:00	235	01/02/18 15:03:00	O_Init_WIP		
Init_Lot_5_5	part_5	10	25	01/01/18 00:00:00	235	01/02/18 19:21:28	O_Init_WIP		
Init_Lot_5_6	part_5	10	25	01/01/18 00:00:00	230	01/02/18 23:39:55	O_Init_WIP		
Init_Lot_5_7	part_5	10	25	01/01/18 00:00:00	230	01/03/18 03:58:23	O_Init_WIP		
Init_Lot_5_8	part_5	10	25	01/01/18 00:00:00	206	01/03/18 08:16:51	O_Init_WIP		
Init_Lot_5_9	part_5	10	25	01/01/18 00:00:00	217	01/03/18 12:35:18	O_Init_WIP		
Init_Lot_5_10	part_5	10	25	01/01/18 00:00:00	207	01/03/18 16:53:46	O_Init_WIP		
Init_Lot_5_11	part_5	10	25	01/01/18 00:00:00	222	01/03/18 21:12:13	O_Init_WIP		
Init_Lot_5_12	part_5	10	25	01/01/18 00:00:00	212	01/04/18 01:30:41	O_Init_WIP		
Init_Lot_5_13	part_5	10	25	01/01/18 00:00:00	218	01/04/18 05:49:09	O_Init_WIP		
Init_Lot_5_14	part_5	10	25	01/01/18 00:00:00	235	01/04/18 10:07:36	O_Init_WIP		
Init_Lot_5_15	part_5	10	25	01/01/18 00:00:00	230	01/04/18 14:26:04	O_Init_WIP		
Init_Lot_5_16	part_5	10	25	01/01/18 00:00:00	231	01/04/18 18:44:31	O_Init_WIP		
Init_Lot_5_17	part_5	10	25	01/01/18 00:00:00	219	01/04/18 23:02:59	O_Init_WIP		
Init_Lot_5_18	part_5	10	25	01/01/18 00:00:00	226	01/05/18 03:21:27	O_Init_WIP		
Init_Lot_5_19	part_5	10	25	01/01/18 00:00:00	207	01/05/18 07:39:54	O_Init_WIP		
Init_Lot_5_20	part_5	10	25	01/01/18 00:00:00	210	01/05/18 11:58:22	O_Init_WIP		
Init_Lot_5_21	part_5	10	25	01/01/18 00:00:00	226	01/05/18 16:16:49	O_Init_WIP		
Init_Lot_5_22	part_5	10	25	01/01/18 00:00:00	207	01/05/18 20:35:17	O_Init_WIP		
Init_Lot_5_23	part_5	10	25	01/01/18 00:00:00	226	01/06/18 00:53:45	O_Init_WIP		
Init_Lot_5_24	part_5	10	25	01/01/18 00:00:00	197	01/06/18 05:12:12	O_Init_WIP		
Init_Lot_5_25	part_5	10	25	01/01/18 00:00:00	206	01/06/18 09:30:40	O_Init_WIP		
Init_Lot_5_26	part_5	10	25	01/01/18 00:00:00	196	01/06/18 13:49:07	O_Init_WIP		
Init_Lot_5_27	part_5	10	25	01/01/18 00:00:00	215	01/06/18 18:07:35	O_Init_WIP		
Init_Lot_5_28	part_5	10	25	01/01/18 00:00:00	198	01/06/18 22:26:03	O_Init_WIP		
Init_Lot_5_29	part_5	10	25	01/01/18 00:00:00	183	01/07/18 02:44:30	O_Init_WIP		
Init_Lot_5_30	part_5	10	25	01/01/18 00:00:00	197	01/07/18 07:02:58	O_Init_WIP		
Init_Lot_5_31	part_5	10	25	01/01/18 00:00:00	197	01/07/18 11:21:25	O_Init_WIP		
Init_Lot_5_32	part_5	10	25	01/01/18 00:00:00	197	01/07/18 15:39:53	O_Init_WIP		
Init_Lot_5_33	part_5	10	25	01/01/18 00:00:00	185	01/07/18 19:58:21	O_Init_WIP		
Init_Lot_5_34	part_5	10	25	01/01/18 00:00:00	198	01/08/18 00:16:48	O_Init_WIP		
Init_Lot_5_35	part_5	10	25	01/01/18 00:00:00	197	01/08/18 04:35:16	O_Init_WIP		
Init_Lot_5_36	part_5	10	25	01/01/18 00:00:00	180	01/08/18 08:53:43	O_Init_WIP		
Init_Lot_5_37	part_5	10	25	01/01/18 00:00:00	197	01/08/18 13:12:11	O_Init_WIP		
Init_Lot_5_38	part_5	10	25	01/01/18 00:00:00	180	01/08/18 17:30:39	O_Init_WIP		
Init_Lot_5_39	part_5	10	25	01/01/18 00:00:00	151	01/08/18 21:49:06	O_Init_WIP		
Init_Lot_5_40	part_5	10	25	01/01/18 00:00:00	165	01/09/18 02:07:34	O_Init_WIP		
Init_Lot_5_41	part_5	10	25	01/01/18 00:00:00	180	01/09/18 06:26:01	O_Init_WIP		
Init_Lot_5_42	part_5	10	25	01/01/18 00:00:00	138	01/09/18 10:44:29	O_Init_WIP		
Init_Lot_5_43	part_5	10	25	01/01/18 00:00:00	180	01/09/18 15:02:57	O_Init_WIP		
Init_Lot_5_44	part_5	10	25	01/01/18 00:00:00	151	01/09/18 19:21:24	O_Init_WIP		
Init_Lot_5_45	part_5	10	25	01/01/18 00:00:00	150	01/09/18 23:39:52	O_Init_WIP		
Init_Lot_5_46	part_5	10	25	01/01/18 00:00:00	153	01/10/18 03:58:19	O_Init_WIP		
Init_Lot_5_47	part_5	10	25	01/01/18 00:00:00	133	01/10/18 08:16:47	O_Init_WIP		
Init_Lot_5_48	part_5	10	25	01/01/18 00:00:00	164	01/10/18 12:35:15	O_Init_WIP		
Init_Lot_5_49	part_5	10	25	01/01/18 00:00:00	138	01/10/18 16:53:42	O_Init_WIP		
Init_Lot_5_50	part_5	10	25	01/01/18 00:00:00	128	01/10/18 21:12:10	O_Init_WIP		
Init_Lot_5_51	part_5	10	25	01/01/18 00:00:00	153	01/11/18 01:30:37	O_Init_WIP		
Init_Lot_5_52	part_5	10	25	01/01/18 00:00:00	151	01/11/18 05:49:05	O_Init_WIP		
Init_Lot_5_53	part_5	10	25	01/01/18 00:00:00	128	01/11/18 10:07:33	O_Init_WIP		
Init_Lot_5_54	part_5	10	25	01/01/18 00:00:00	151	01/11/18 14:26:00	O_Init_WIP		
Init_Lot_5_55	part_5	10	25	01/01/18 00:00:00	153	01/11/18 18:44:28	O_Init_WIP		
Init_Lot_5_56	part_5	10	25	01/01/18 00:00:00	138	01/11/18 23:02:55	O_Init_WIP		
Init_Lot_5_57	part_5	10	25	01/01/18 00:00:00	128	01/12/18 03:21:23	O_Init_WIP		
Init_Lot_5_58	part_5	10	25	01/01/18 00:00:00	133	01/12/18 07:39:51	O_Init_WIP		
Init_Lot_5_59	part_5	10	25	01/01/18 00:00:00	128	01/12/18 11:58:18	O_Init_WIP		
Init_Lot_5_60	part_5	10	25	01/01/18 00:00:00	151	01/12/18 16:16:46	O_Init_WIP		
Init_Lot_5_61	part_5	10	25	01/01/18 00:00:00	138	01/12/18 20:35:13	O_Init_WIP		
Init_Lot_5_62	part_5	10	25	01/01/18 00:00:00	128	01/13/18 00:53:41	O_Init_WIP		
Init_Lot_5_63	part_5	10	25	01/01/18 00:00:00	123	01/13/18 05:12:09	O_Init_WIP		
Init_Lot_5_64	part_5	10	25	01/01/18 00:00:00	123	01/13/18 09:30:36	O_Init_WIP		
Init_Lot_5_65	part_5	10	25	01/01/18 00:00:00	121	01/13/18 13:49:04	O_Init_WIP		
Init_Lot_5_66	part_5	10	25	01/01/18 00:00:00	123	01/13/18 18:07:31	O_Init_WIP		
Init_Lot_5_67	part_5	10	25	01/01/18 00:00:00	123	01/13/18 22:25:59	O_Init_WIP		
Init_Lot_5_68	part_5	10	25	01/01/18 00:00:00	119	01/14/18 02:44:27	O_Init_WIP		
Init_Lot_5_69	part_5	10	25	01/01/18 00:00:00	111	01/14/18 07:02:54	O_Init_WIP		
Init_Lot_5_70	part_5	10	25	01/01/18 00:00:00	111	01/14/18 11:21:22	O_Init_WIP		
Init_Lot_5_71	part_5	10	25	01/01/18 00:00:00	106	01/14/18 15:39:49	O_Init_WIP		
Init_Lot_5_72	part_5	10	25	01/01/18 00:00:00	123	01/14/18 19:58:17	O_Init_WIP		
Init_Lot_5_73	part_5	10	25	01/01/18 00:00:00	106	01/15/18 00:16:45	O_Init_WIP		
Init_Lot_5_74	part_5	10	25	01/01/18 00:00:00	111	01/15/18 04:35:12	O_Init_WIP		
Init_Lot_5_75	part_5	10	25	01/01/18 00:00:00	111	01/15/18 08:53:40	O_Init_WIP		
Init_Lot_5_76	part_5	10	25	01/01/18 00:00:00	106	01/15/18 13:12:07	O_Init_WIP		
Init_Lot_5_77	part_5	10	25	01/01/18 00:00:00	106	01/15/18 17:30:35	O_Init_WIP		
Init_Lot_5_78	part_5	10	25	01/01/18 00:00:00	91	01/15/18 21:49:03	O_Init_WIP		
Init_Lot_5_79	part_5	10	25	01/01/18 00:00:00	101	01/16/18 02:07:30	O_Init_WIP		
Init_Lot_5_80	part_5	10	25	01/01/18 00:00:00	106	01/16/18 06:25:58	O_Init_WIP		
Init_Lot_5_81	part_5	10	25	01/01/18 00:00:00	106	01/16/18 10:44:25	O_Init_WIP		
Init_Lot_5_82	part_5	10	25	01/01/18 00:00:00	106	01/16/18 15:02:53	O_Init_WIP		
Init_Lot_5_83	part_5	10	25	01/01/18 00:00:00	91	01/16/18 19:21:21	O_Init_WIP		
Init_Lot_5_84	part_5	10	25	01/01/18 00:00:00	82	01/16/18 23:39:48	O_Init_WIP		
Init_Lot_5_85	part_5	10	25	01/01/18 00:00:00	91	01/17/18 03:58:16	O_Init_WIP		
Init_Lot_5_86	part_5	10	25	01/01/18 00:00:00	69	01/17/18 08:16:43	O_Init_WIP		
Init_Lot_5_87	part_5	10	25	01/01/18 00:00:00	85	01/17/18 12:35:11	O_Init_WIP		
Init_Lot_5_88	part_5	10	25	01/01/18 00:00:00	82	01/17/18 16:53:39	O_Init_WIP		
Init_Lot_5_89	part_5	10	25	01/01/18 00:00:00	82	01/17/18 21:12:06	O_Init_WIP		
Init_Lot_5_90	part_5	10	25	01/01/18 00:00:00	82	01/18/18 01:30:34	O_Init_WIP		
Init_Lot_5_91	part_5	10	25	01/01/18 00:00:00	67	01/18/18 05:49:01	O_Init_WIP		
Init_Lot_5_92	part_5	10	25	01/01/18 00:00:00	70	01/18/18 10:07:29	O_Init_WIP		
Init_Lot_5_93	part_5	10	25	01/01/18 00:00:00	66	01/18/18 14:25:57	O_Init_WIP		
Init_Lot_5_94	part_5	10	25	01/01/18 00:00:00	70	01/18/18 18:44:24	O_Init_WIP		
Init_Lot_5_95	part_5	10	25	01/01/18 00:00:00	69	01/18/18 23:02:52	O_Init_WIP		
Init_Lot_5_96	part_5	10	25	01/01/18 00:00:00	65	01/19/18 03:21:19	O_Init_WIP		
Init_Lot_5_97	part_5	10	25	01/01/18 00:00:00	55	01/19/18 07:39:47	O_Init_WIP		
Init_Lot_5_98	part_5	10	25	01/01/18 00:00:00	62	01/19/18 11:58:15	O_Init_WIP		
Init_Lot_5_99	part_5	10	25	01/01/18 00:00:00	70	01/19/18 16:16:42	O_Init_WIP		
Init_Lot_5_100	part_5	10	25	01/01/18 00:00:00	55	01/19/18 20:35:10	O_Init_WIP		
Init_Lot_5_101	part_5	10	25	01/01/18 00:00:00	53	01/20/18 00:53:37	O_Init_WIP		
Init_Lot_5_102	part_5	10	25	01/01/18 00:00:00	53	01/20/18 05:12:05	O_Init_WIP		
Init_Lot_5_103	part_5	10	25	01/01/18 00:00:00	55	01/20/18 09:30:33	O_Init_WIP		
Init_Lot_5_104	part_5	10	25	01/01/18 00:00:00	32	01/20/18 13:49:00	O_Init_WIP		
Init_Lot_5_105	part_5	10	25	01/01/18 00:00:00	55	01/20/18 18:07:28	O_Init_WIP		
Init_Lot_5_106	part_5	10	25	01/01/18 00:00:00	52	01/20/18 22:25:55	O_Init_WIP		
Init_Lot_5_107	part_5	10	25	01/01/18 00:00:00	51	01/21/18 02:44:23	O_Init_WIP		
Init_Lot_5_108	part_5	10	25	01/01/18 00:00:00	32	01/21/18 07:02:51	O_Init_WIP		
Init_Lot_5_109	part_5	10	25	01/01/18 00:00:00	51	01/21/18 11:21:18	O_Init_WIP		
Init_Lot_5_110	part_5	10	25	01/01/18 00:00:00	32	01/21/18 15:39:46	O_Init_WIP		
Init_Lot_5_111	part_5	10	25	01/01/18 00:00:00	35	01/21/18 19:58:13	O_Init_WIP		
Init_Lot_5_112	part_5	10	25	01/01/18 00:00:00	32	01/22/18 00:16:41	O_Init_WIP		
Init_Lot_5_113	part_5	10	25	01/01/18 00:00:00	15	01/22/18 04:35:09	O_Init_WIP		
Init_Lot_5_114	part_5	10	25	01/01/18 00:00:00	35	01/22/18 08:53:36	O_Init_WIP		
Init_Lot_5_115	part_5	10	25	01/01/18 00:00:00	32	01/22/18 13:12:04	O_Init_WIP		
Init_Lot_5_116	part_5	10	25	01/01/18 00:00:00	5	01/22/18 17:30:31	O_Init_WIP		
Init_Lot_5_117	part_5	10	25	01/01/18 00:00:00	15	01/22/18 21:48:59	O_Init_WIP		
Init_Lot_5_118	part_5	10	25	01/01/18 00:00:00	15	01/23/18 02:07:27	O_Init_WIP		
Init_Lot_5_119	part_5	10	25	01/01/18 00:00:00	15	01/23/18 06:25:54	O_Init_WIP		
Init_Lot_5_120	part_5	10	25	01/01/18 00:00:00	15	01/23/18 10:44:22	O_Init_WIP		
Init_Lot_5_121	part_5	10	25	01/01/18 00:00:00	5	01/23/18 15:02:49	O_Init_WIP		
Init_Lot_5_122	part_5	10	25	01/01/18 00:00:00	5	01/23/18 19:21:17	O_Init_WIP		
Init_Lot_5_123	part_5	10	25	01/01/18 00:00:00	5	01/23/18 23:39:45	O_Init_WIP		
Init_Lot_5_124	part_5	10	25	01/01/18 00:00:00	5	01/24/18 03:58:12	O_Init_WIP		
Init_Lot_5_125	part_5	10	25	01/01/18 00:00:00	1	01/24/18 08:16:40	O_Init_WIP		
Init_Lot_5_126	part_5	10	25	01/01/18 00:00:00	1	01/24/18 12:35:07	O_Init_WIP		
Init_Lot_5_127	part_5	10	25	01/01/18 00:00:00	1	01/24/18 16:53:35	O_Init_WIP		
